fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-0.07090965769273638,-0.07423640488928318,3233,same,1,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.027443617077352944,0.025869862344052863,0.026104672193694778,0.02814904981796989,0.0294698889659156,0.03659774584598786,0.04793201839985047,-0.0024096405379107097,-0.0004540474818014386,-0.0018513529851938706,-0.003444657239491632,-0.002582229138536413,-0.0022341511142118745,-0.0028266517706673623
1,0.03030211814185113,-0.022632656475616963,3233,same,2,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.027858348143664412,0.02589903959736446,0.025644355446435084,0.028227351515317207,0.028061386946247657,0.036217963769014656,0.045917316817382314,-0.0030611673759437744,-0.0013074510395882563,-0.0019690284889766966,-0.0034534168768154587,-0.0030913861107284934,-0.003004119750232238,-0.002423766739586737
2,-0.05573344224181742,-0.07466140472848593,3233,same,3,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.02500279212824449,0.02515976697627049,0.024750070225633858,0.02692887203989958,0.02566769712987244,0.035212188055935775,0.04603668741506033,-0.002425872993423447,-0.0017832794961368346,-0.0016431351693191082,-0.003030402386151436,-0.002663384616833634,-0.002504348953468312,-0.0018657789910841267
3,0.10083334985134684,0.09921419217251393,3233,same,4,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.028805348667341933,0.026802519291320114,0.026684078433333158,0.029283693248606392,0.028619392485068684,0.03618599551684895,0.044926087516005915,-0.0031627550915775647,-0.0014296827594420763,-0.0021199990359508925,-0.004211259748996661,-0.003405413335161191,-0.0030419451679161813,-0.0024921886549480947
4,0.12970660629255204,0.11739509388759439,3233,same,5,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.028766830259595887,0.02667893541443819,0.026813552439162676,0.029408474314383478,0.028203391837633582,0.036034380549487356,0.044667859895490825,-0.0034609345105359414,-0.0011952085621972479,-0.0019738645240358573,-0.0037881184285556034,-0.0030599806277448864,-0.002868652350141592,-0.002189152793188646
5,0.40963211554518353,0.1399940164685448,3233,same,6,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.026864541193328983,0.025111992156965135,0.025188047494768558,0.027719030277844642,0.027384379858798335,0.035163024163221056,0.045473145061786874,-0.0025411318176779317,-0.0009202263834786607,-0.001704928286409607,-0.0036094029150066874,-0.002989840458892073,-0.002306100691792501,-0.002315647795123812
6,-0.07413334448071107,-0.0761870139932792,3233,same,7,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.029915315932220996,0.02651171694602093,0.025579201185411696,0.02911094143101706,0.028811721780784744,0.035266631451317344,0.04660194696674937,-0.003017215614074699,-0.0013521497130434639,-0.00215352392492785,-0.003382276979538875,-0.0030486514788579814,-0.0023258363973052555,-0.002132190882650676
7,-0.030920741800046114,-0.03289329576647493,3233,same,8,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.027740021379972318,0.026215880734176165,0.02588830209848698,0.02850030113769797,0.027932285775872426,0.037540610642160764,0.0477985467063668,-0.0027449405953734905,-0.0015021845845011115,-0.002469207109448971,-0.003342861881414783,-0.003062173097040873,-0.002405956782160682,-0.0021475947371905725
8,-0.017683513930384143,-4.37066293927007,3233,same,9,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.02663419373360295,0.024680840873996794,0.02481365304691366,0.02733460727620568,0.027033780983735,0.03490701998245162,0.0454139458925522,-0.002878379973410156,-0.001103608699536468,-0.0017831607922994947,-0.003667925266487533,-0.003084216484360863,-0.0025696296498791526,-0.0023394321490103334
9,-0.049367364510195966,-0.0807954270557214,3233,same,10,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(loss='squared_epsilon_insensitive', random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(loss='squared_epsilon_insensitive', random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:squared_epsilon_insensitive|linearsvr__max_iter:1000|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Cognitive,Cognitive,0.028371420886866776,0.02633744805595108,0.026558972243073103,0.028782610992576382,0.02867316126194394,0.03683197398545012,0.04716774630383586,-0.00308381274293629,-0.0014303620386449366,-0.0020909323512811706,-0.0035365580983544712,-0.0032930559387929375,-0.002717072318100426,-0.002321753248859015
