fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.15188876185020195,0.14818774072161212,1593,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,0.0002779955970439119,-0.0010692037445567237,0.001220825610047127,0.004012852798838828,0.004537344897598827,0.03176971991321207,0.13208935058350046,-0.00043472960595494217,-0.0009454142076936511,-8.941240473245849e-05,3.1471989302955804e-05,0.0009150023655692286,0.00017808442220623721,0.0006544488984766117
1,0.07106243104643661,0.0687197620389427,1593,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,0.001208448805033191,0.002545404922597938,-0.0011716968326134446,0.006678438216864757,0.0035449731372860114,0.011421321583514188,0.058483537633017633,-0.0011166410651444636,0.000368001299211973,0.001291752253007017,0.001062905060617969,-1.7029994731920795e-05,0.0001007093460251074,0.0020177226064556296
2,0.14147553912255395,0.14098926349110785,1593,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,-0.004118045289505568,-0.002162964915843957,0.0012187563086414554,-0.0017919472864073693,0.004793273794354613,0.021038699032200105,0.14108198991931512,-6.772727139148227e-05,-0.0003441260215890196,0.0002036924659436057,0.0005579497607125728,4.469598600529423e-05,-0.00030798369876683385,-9.259602581992432e-05
3,0.10498997286501999,0.10334780926667086,1593,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,-0.004220304188471036,-0.008620057863416419,-0.008191690497188642,0.0033472496508987646,-0.007594303692921356,0.004668809579079602,0.15983519266035212,0.0004244198564599566,8.368937542435617e-05,-0.0002661217366245472,-3.474289472971126e-05,-6.292123020554819e-05,6.189481608911417e-05,0.00011607958970960564
4,-0.04649197344502798,-0.05286431976104411,1593,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,0.0027310368576906273,-0.0008593261085209303,-0.001693219075764807,-0.001563739488036653,-0.00014427582185998488,0.013080619401420357,0.04369182520820023,-1.838410166197235e-05,0.0006205441342774787,-0.00017125659980488095,0.0006973504683517983,-0.00024111850166508297,0.0001711146573320832,0.0013274543111291947
5,0.21118891800135153,0.03947390137840856,1593,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,0.013333593220954976,0.018713654208620322,0.007920970763880342,0.033863264424188765,0.04926693266540414,0.02990833129817345,0.16154204474937853,-0.001078805210722278,-0.0005824821247841117,-7.979681382026537e-05,0.0003359960885135349,0.0005527112332692985,9.807210948613587e-05,0.0006837200987148018
6,-0.03413944093272847,-0.04414926470746949,1593,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,-0.008238745266304059,0.002338071259607144,-0.0018491467012574426,0.0012213220407130353,0.008584928086213006,0.0011568405504590817,0.01675909810051617,0.001606993708465465,0.0014218007687612833,-0.0005837312100131165,-0.0006494403195918874,0.0002076064781331155,-0.0007979721726680377,0.0031650948609303954
7,0.33665068944630383,0.32659564808813246,1593,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,0.0060906923018557045,0.005463683925654372,-0.0006078098024861811,0.010359500074509097,0.026923610301525923,0.03684560785758371,0.26838594071974453,0.0006276843252418729,0.00016717909204517768,-0.00022585143955686782,-0.00021783393577199384,-0.00014983952073956974,0.0007019544443095827,0.00044270927041842876
8,0.06976848612104725,-0.06701296007266055,1593,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,-0.0012143815415594395,0.0009671602288260139,0.014643599552136944,0.006179687825295321,0.004289095000008847,0.04963020298878642,0.05648131224621282,-0.00048242204125670263,0.000148178542876809,-0.0004717218872500206,8.604092555750676e-05,9.042947080202257e-05,-0.0014532262241656823,0.0011287330308436204
9,0.02940799388280757,0.023997608715248808,1593,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,-0.0019325063077501703,0.0023897822087247888,0.004353728379620492,0.003287597537403197,0.006114811302522871,0.01781035043613055,0.07502523033708197,0.0007708141516092004,-0.0013332407799648393,0.0018282412656283498,-0.0007878022250551453,0.0003119580230579233,-0.0014280816126352792,0.0005141195125100584
10,-0.0021360017176472734,-0.03307365292705877,1593,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,-0.0013445359056457606,-0.0022056664166959727,-0.003975332576402546,-0.002023536423604755,-0.0053697805179132585,0.010418600258901779,0.09931673712582274,0.00083780963743596,-7.695717679219171e-05,-0.00012103585966847242,-0.000500354078693066,-0.00031500536092390343,-0.000180628266550098,0.0014406249011129635
11,0.2356131982024262,0.23517755988817268,1593,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,0.006069609185180647,0.004373773213536913,0.0022728812961402057,0.006908563336222917,0.03546052459226454,0.039939322116246664,0.14370851946657953,0.0007558057847007804,0.00045290458690623315,0.001153218010405066,-2.8614523419223658e-05,0.0004263841857687911,2.7256494395033747e-05,-0.0006286239389508453
12,0.0024253241825463734,-0.01974812419282901,1593,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,-0.004330713321002011,0.0035616425118459418,0.0010386634007816032,-0.010241984567633677,0.002011846964343733,-0.001171192123089293,0.0701663760515016,0.0017429123872806374,-0.0010901505961099956,-0.0003848972909207271,0.0004536975818461686,-0.00090701621952749,0.0006975080787955168,0.004004439120323356
13,0.0660501973354114,0.0534473397079227,1593,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,3.2373059311918694e-06,-0.004126927707616778,-0.002184950399127361,0.0023684075178754815,0.0023375748594648637,0.005322851849874311,0.14439522400732369,-3.93138068185861e-05,-0.0005675829317197456,0.0006844727455427968,0.0004793769358724109,-6.864944075530843e-05,-0.0017806837014105125,0.0014988778143179226
14,0.2147011232186936,0.2094961348886415,1593,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,0.0060155259436937,0.0018577528200480753,8.144256750153289e-05,-0.0003655300540588602,0.013341281741983702,0.024479642976362494,0.16317687434304798,0.0008396981157173577,0.00036834403408925187,0.00042818624265943405,-0.0006526390351881739,-0.000999859787739088,-0.0001163862327375309,-0.00031017885166348955
