fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.0095031810775991,0.0093390273127099,3493,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.003742723402765,0.0030144106259533,0.0027043666378681,-0.0006479960645682,0.0074075362237108,0.0065463063369648,0.0114806843059031
1,0.0181217752839405,0.0166018400435669,3672,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0008876391968377,0.0029677946588506,0.006435643267885,0.0019584648476559,0.0088244155841798,0.0095166377331145,0.0137450786482805
2,0.013826008958074,0.0135110733389258,3524,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0026692623475656,0.0007183450089393,0.0058537247739105,0.0008479190396554,0.0118218191143077,0.0064229518706751,0.0139977377187322
3,0.008055127068074,0.0080511299166613,3556,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0012170287175664,0.0008710346028173,0.0037108491983675,0.0005175432633292,0.0047681500202537,0.0084175158915461,0.0107058580277197
4,0.0139113497104425,0.0136714531269342,3460,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0017509346236642,0.0006694343001855,0.006521075411467,0.0007668181562833,0.0105984661557332,0.00606593270126,0.0126929412299315
5,0.0085070185638197,0.0084118382261807,3472,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0025509884716263,0.0022993914886441,0.003952675382774,0.0029647089449333,0.0077071139834206,0.0031963022510852,0.0136004000105877
6,0.0083540980561581,0.0081930681844297,3427,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0030309702176263,-0.0011265119934025,0.004403322879686,0.0005859326197925,0.0111537463692293,0.0051376765548443,0.0100711607055314
7,0.0091552741718418,0.0085909529711561,3509,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0016463700577631,-0.00088133398769,0.0072464766813433,0.0024346741708098,0.0092420942291159,0.0076840031279003,0.0122907904262426
8,0.0172553324470096,0.0172544344581383,3596,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.004395785922448,0.0010022349381721,0.0058515100039255,0.0024638919153839,0.0123017616331472,0.0093108257539321,0.0155497358614436
9,0.0156451241355287,0.0154709813265151,3538,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.00113300398948,0.0008559925958986,0.0044020761862785,7.648486670230881e-05,0.0086500693709884,0.0059842079503271,0.0151174070033457
10,0.0121543491905319,0.0117492663608421,3496,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.0019255718941997,0.0020591964892185,0.0057571625355128,0.0007320721378617,0.0092796551213226,0.0053277503377074,0.0132781653904216
11,0.0111740929051864,0.0111728317814924,3599,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.000864978222779,1.181194275090558e-05,0.0035947906461225,0.0013492663692669,0.0065236063929696,0.0058331702826305,0.0155266102119794
